algo,world_size,nbytes,alpha_ns,beta_ns_per_byte,jitter_q,jitter_k,jitter_seed,trial,iter,duration_ns,injected_ns,messages,ranks_observed,spread_ns
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,30,1775709,619430,1,2,104334
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,31,1792125,619430,1,2,108375
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,32,1760833,619430,1,2,66750
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,33,1828209,619430,1,2,97209
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,34,1717958,619430,1,2,34583
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,35,1762750,619430,1,2,18667
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,36,1813250,619430,1,2,52084
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,37,1759125,619430,1,2,80750
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,38,1815666,619430,1,2,50041
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,39,1769042,619430,1,2,51751
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,40,2292666,619430,1,2,96083
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,41,1777750,619430,1,2,59166
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,42,1816625,619430,1,2,99833
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,43,1810917,619430,1,2,76917
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,44,1889334,619430,1,2,50626
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,45,1762958,619430,1,2,56374
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,46,1965750,619430,1,2,31542
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,47,1776834,619430,1,2,51917
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,48,1732625,619430,1,2,64584
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,49,1774500,619430,1,2,70292
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,50,1793375,619430,1,2,105417
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,51,1817000,619430,1,2,109959
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,52,1784375,619430,1,2,118250
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,53,1736791,619430,1,2,43916
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,54,1828375,619430,1,2,123625
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,55,1758959,619430,1,2,76709
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,56,1765875,619430,1,2,42542
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,57,1737500,619430,1,2,93042
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,58,1710417,619430,1,2,51084
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,59,1741750,619430,1,2,98000
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,60,1732666,619430,1,2,56708
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,61,1718834,619430,1,2,77959
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,62,1715875,619430,1,2,42833
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,63,1762542,619430,1,2,35292
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,64,1682208,619430,1,2,42666
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,65,2142000,619430,1,2,4666
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,66,1991000,619430,1,2,141917
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,67,1792792,619430,1,2,80542
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,68,1755791,619430,1,2,76749
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,69,1757292,619430,1,2,80250
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,70,1712250,619430,1,2,67708
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,71,1869042,619430,1,2,77001
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,72,1751583,619430,1,2,78208
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,73,1749334,619430,1,2,40709
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,74,1731417,619430,1,2,74875
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,75,1734375,619430,1,2,100083
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,76,1814458,619430,1,2,75208
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,77,1693417,619430,1,2,104375
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,78,1718291,619430,1,2,83332
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,79,1734000,619430,1,2,102542
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,80,1712750,619430,1,2,108541
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,81,1686583,619430,1,2,95625
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,82,1849333,619430,1,2,145249
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,83,1788625,619430,1,2,104542
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,84,1732000,619430,1,2,81791
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,85,1756416,619430,1,2,61208
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,86,1738042,619430,1,2,98251
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,87,1781083,619430,1,2,47541
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,88,1923959,619430,1,2,176293
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,89,1767167,619430,1,2,86667
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,90,1754542,619430,1,2,118000
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,91,1793458,619430,1,2,120041
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,92,1754166,619430,1,2,97999
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,93,2204250,619430,1,2,68375
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,94,1849250,619430,1,2,36292
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,95,1863917,619430,1,2,105250
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,96,1793209,619430,1,2,130959
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,97,1747375,619430,1,2,72833
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,98,1840042,619430,1,2,90458
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,99,1784667,619430,1,2,68001
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,100,1699458,619430,1,2,85583
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,101,1730459,619430,1,2,88709
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,102,1775584,619430,1,2,86167
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,103,1755209,619430,1,2,61250
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,104,1725417,619430,1,2,82875
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,105,1731125,619430,1,2,71291
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,106,1724792,619430,1,2,89708
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,107,1704916,619430,1,2,85041
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,108,1702458,619430,1,2,97666
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,109,1766500,619430,1,2,106500
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,110,1784041,619430,1,2,73541
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,111,1694000,619430,1,2,62125
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,112,1880458,619430,1,2,28624
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,113,1744500,619430,1,2,84542
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,114,1721500,619430,1,2,99250
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,115,1817292,619430,1,2,120584
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,116,1697833,619430,1,2,90667
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,117,1688416,619430,1,2,90124
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,118,1714459,619430,1,2,94667
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,119,1695209,619430,1,2,71251
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,120,1713667,619430,1,2,71167
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,121,1698750,619430,1,2,73459
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,122,1702916,619430,1,2,90583
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,123,1725625,619430,1,2,89292
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,124,1727250,619430,1,2,108625
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,125,1729625,619430,1,2,96750
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,126,1718916,619430,1,2,56666
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,127,2228625,619430,1,2,171667
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,128,1926958,619430,1,2,98708
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,129,1974083,619430,1,2,91958
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,130,2022250,619430,1,2,2875
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,131,1810875,619430,1,2,82083
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,132,1733042,619430,1,2,93584
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,133,1696291,619430,1,2,65750
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,134,1825792,619430,1,2,106417
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,135,1792542,619430,1,2,12501
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,136,1765125,619430,1,2,100750
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,137,1720334,619430,1,2,89875
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,138,1815542,619430,1,2,68625
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,139,1906750,619430,1,2,43875
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,140,2337917,619430,1,2,80333
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,141,1823750,619430,1,2,15291
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,142,1771375,619430,1,2,112542
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,143,1785750,619430,1,2,47792
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,144,1735750,619430,1,2,87542
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,145,1757584,619430,1,2,111293
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,146,1745333,619430,1,2,96583
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,147,1733583,619430,1,2,110874
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,148,1724750,619430,1,2,104459
ps,2,1048576,200000.0,0.4,0.0,1.0,23,0,149,1730083,619430,1,2,68458
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,0,4123166,2077720,2,2,229999
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,1,5041833,2077720,2,2,119250
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,2,4386000,2077720,2,2,288375
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,3,4794042,2077720,2,2,211500
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,4,4295250,2077720,2,2,173500
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,5,4125541,2077720,2,2,274499
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,6,6674084,2077720,2,2,97584
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,7,4223750,2077720,2,2,484417
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,8,4512791,2077720,2,2,35333
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,9,4280916,2077720,2,2,246374
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,10,22348791,2077720,2,2,109166
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,11,3785167,2077720,2,2,75917
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,12,4625959,2077720,2,2,248418
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,13,4032625,2077720,2,2,36708
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,14,4200667,2077720,2,2,118209
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,15,4124416,2077720,2,2,294874
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,16,4122334,2077720,2,2,56292
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,17,4182041,2077720,2,2,201916
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,18,4565084,2077720,2,2,332001
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,19,3862417,2077720,2,2,292458
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,20,4567417,2077720,2,2,173667
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,21,3772375,2077720,2,2,68917
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,22,3923291,2077720,2,2,77791
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,23,3870875,2077720,2,2,96708
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,24,3655333,2077720,2,2,141083
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,25,3674292,2077720,2,2,185209
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,26,3911667,2077720,2,2,83083
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,27,4824458,2077720,2,2,16333
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,28,4179334,2077720,2,2,31125
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,29,3745333,2077720,2,2,228708
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,30,3749750,2077720,2,2,75458
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,31,3851250,2077720,2,2,13458
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,32,3814750,2077720,2,2,55250
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,33,6238958,2077720,2,2,520166
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,34,3807334,2077720,2,2,179459
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,35,3683375,2077720,2,2,208208
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,36,3991167,2077720,2,2,159084
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,37,3793625,2077720,2,2,217084
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,38,3642750,2077720,2,2,62083
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,39,3708625,2077720,2,2,276375
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,40,3886291,2077720,2,2,207875
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,41,3836750,2077720,2,2,203541
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,42,3651208,2077720,2,2,137208
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,43,6833000,2077720,2,2,200750
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,44,3916583,2077720,2,2,322792
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,45,4072000,2077720,2,2,7375
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,46,22857833,2077720,2,2,65500
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,47,3788959,2077720,2,2,101168
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,48,3801458,2077720,2,2,215958
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,49,5916042,2077720,2,2,114250
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,50,5203958,2077720,2,2,391750
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,51,3730625,2077720,2,2,220625
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,52,3902333,2077720,2,2,92875
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,53,4005209,2077720,2,2,88209
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,54,3701375,2077720,2,2,132083
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,55,22383084,2077720,2,2,149084
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,56,4327250,2077720,2,2,372291
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,57,3767334,2077720,2,2,92751
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,58,3894625,2077720,2,2,232917
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,59,3871917,2077720,2,2,178584
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,60,3954084,2077720,2,2,57334
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,61,3914084,2077720,2,2,48292
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,62,3774166,2077720,2,2,250541
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,63,3920500,2077720,2,2,104000
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,64,3866833,2077720,2,2,122375
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,65,3822500,2077720,2,2,164375
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,66,15580458,2077720,2,2,394958
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,67,3867000,2077720,2,2,250875
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,68,4100333,2077720,2,2,96417
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,69,3859667,2077720,2,2,244125
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,70,3886208,2077720,2,2,34250
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,71,3846250,2077720,2,2,81334
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,72,4123208,2077720,2,2,363083
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,73,4146292,2077720,2,2,160000
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,74,3969958,2077720,2,2,166583
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,75,4609000,2077720,2,2,34083
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,76,45615167,2077720,2,2,29792
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,77,4185917,2077720,2,2,243959
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,78,3793333,2077720,2,2,84249
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,79,3942417,2077720,2,2,218542
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,80,3809333,2077720,2,2,155167
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,81,4275291,2077720,2,2,187625
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,82,3896541,2077720,2,2,198916
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,83,3611875,2077720,2,2,198291
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,84,3942083,2077720,2,2,152917
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,85,3763209,2077720,2,2,149250
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,86,3807959,2077720,2,2,117001
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,87,4188084,2077720,2,2,15751
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,88,3764417,2077720,2,2,276583
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,89,3801292,2077720,2,2,228583
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,90,3651167,2077720,2,2,285959
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,91,3577625,2077720,2,2,143083
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,92,3858250,2077720,2,2,322709
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,93,3706125,2077720,2,2,244041
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,94,3710625,2077720,2,2,160125
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,95,3907959,2077720,2,2,231500
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,96,3770500,2077720,2,2,252167
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,97,3969291,2077720,2,2,55624
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,98,3686500,2077720,2,2,216958
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,99,3786042,2077720,2,2,168792
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,100,3892792,2077720,2,2,166750
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,101,3753042,2077720,2,2,281709
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,102,3742500,2077720,2,2,213792
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,103,3676541,2077720,2,2,123958
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,104,3654041,2077720,2,2,220625
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,105,4326000,2077720,2,2,152625
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,106,3699375,2077720,2,2,62375
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,107,3639250,2077720,2,2,170250
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,108,3670000,2077720,2,2,291708
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,109,3830166,2077720,2,2,137374
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,110,3884542,2077720,2,2,310500
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,111,3724875,2077720,2,2,94458
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,112,4141125,2077720,2,2,163917
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,113,3917041,2077720,2,2,239541
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,114,3737209,2077720,2,2,154251
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,115,3632708,2077720,2,2,76375
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,116,3749709,2077720,2,2,151417
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,117,3657500,2077720,2,2,159542
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,118,3873709,2077720,2,2,264167
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,119,3720792,2077720,2,2,99834
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,120,3839084,2077720,2,2,137626
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,121,4071542,2077720,2,2,156833
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,122,3734292,2077720,2,2,95208
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,123,3896208,2077720,2,2,8291
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,124,3725125,2077720,2,2,166042
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,125,11851416,2077720,2,2,9374
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,126,4508208,2077720,2,2,384666
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,127,5414959,2077720,2,2,1434875
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,128,3879833,2077720,2,2,154250
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,129,3666125,2077720,2,2,172458
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,130,3769541,2077720,2,2,32708
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,131,5259208,2077720,2,2,48167
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,132,4612208,2077720,2,2,217916
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,133,3816041,2077720,2,2,171707
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,134,3606500,2077720,2,2,173500
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,135,3595541,2077720,2,2,172375
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,136,3592167,2077720,2,2,200833
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,137,3909041,2077720,2,2,285458
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,138,3751458,2077720,2,2,41750
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,139,23686083,20777200,2,2,19833
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,140,3981250,2077720,2,2,157125
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,141,3716916,2077720,2,2,109916
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,142,3566875,2077720,2,2,208042
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,143,3649291,2077720,2,2,304041
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,144,3662125,2077720,2,2,158750
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,145,3510000,2077720,2,2,88167
ring,2,4194304,200000.0,0.4,0.01,10.0,23,0,146,3778333,2077720,2,2,131166
