algo,world_size,nbytes,alpha_ns,beta_ns_per_byte,jitter_q,jitter_k,jitter_seed,trial,iter,duration_ns,injected_ns,messages,ranks_observed,spread_ns
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,23,568959,426214,2,2,126
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,24,561375,426214,2,2,2833
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,25,555167,426214,2,2,4833
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,26,571250,426214,2,2,8250
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,27,568125,426214,2,2,2875
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,28,558417,426214,2,2,1084
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,29,569000,426214,2,2,5666
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,30,576084,426214,2,2,12625
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,31,556792,426214,2,2,4833
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,32,563833,426214,2,2,7583
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,33,569542,426214,2,2,10959
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,34,560375,426214,2,2,8500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,35,561208,426214,2,2,11291
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,36,577959,426214,2,2,19209
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,37,562000,426214,2,2,1250
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,38,572291,426214,2,2,7166
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,39,567083,426214,2,2,5833
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,40,567292,426214,2,2,8875
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,41,559709,426214,2,2,5959
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,42,556917,426214,2,2,42
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,43,562500,426214,2,2,12084
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,44,555792,426214,2,2,1500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,45,623584,426214,2,2,2417
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,46,570042,426214,2,2,7417
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,47,556083,426214,2,2,6541
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,48,560458,426214,2,2,10292
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,49,558708,426214,2,2,7999
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,50,571792,426214,2,2,8000
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,51,556333,426214,2,2,3749
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,52,561125,426214,2,2,1417
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,53,581583,426214,2,2,13375
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,54,598208,426214,2,2,44167
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,55,565416,426214,2,2,17791
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,56,560167,426214,2,2,9167
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,57,570417,426214,2,2,15751
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,58,564334,426214,2,2,5459
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,59,557875,426214,2,2,3500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,60,566333,426214,2,2,5624
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,61,570292,426214,2,2,11417
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,62,555083,426214,2,2,1291
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,63,551208,426214,2,2,1249
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,64,556833,426214,2,2,2125
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,65,569834,426214,2,2,6126
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,66,553416,426214,2,2,3916
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,67,556334,426214,2,2,5501
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,68,569584,426214,2,2,22793
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,69,600875,426214,2,2,13792
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,70,569000,426214,2,2,5917
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,71,562042,426214,2,2,10083
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,72,605625,426214,2,2,10416
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,73,586125,426214,2,2,19417
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,74,555833,426214,2,2,6125
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,75,560917,426214,2,2,6708
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,76,559250,426214,2,2,7625
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,77,614875,426214,2,2,17750
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,78,563541,426214,2,2,10041
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,79,556667,426214,2,2,5833
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,80,558500,426214,2,2,9084
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,81,564250,426214,2,2,7500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,82,560458,426214,2,2,10499
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,83,553208,426214,2,2,8042
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,84,553792,426214,2,2,2125
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,85,564750,426214,2,2,7208
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,86,605041,426214,2,2,8083
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,87,550375,426214,2,2,1875
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,88,560709,426214,2,2,10084
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,89,559708,426214,2,2,4458
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,90,557750,426214,2,2,84
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,91,562375,426214,2,2,9167
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,92,559167,426214,2,2,10876
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,93,564792,426214,2,2,750
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,94,563666,426214,2,2,12207
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,95,561916,426214,2,2,7582
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,96,564666,426214,2,2,12624
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,97,554917,426214,2,2,1501
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,98,559250,426214,2,2,6000
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,99,564708,426214,2,2,9125
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,100,553125,426214,2,2,834
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,101,570708,426214,2,2,6583
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,102,562416,426214,2,2,14083
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,103,562458,426214,2,2,9167
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,104,552500,426214,2,2,3208
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,105,564083,426214,2,2,10458
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,106,557500,426214,2,2,5958
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,107,551625,426214,2,2,2167
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,108,555333,426214,2,2,11374
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,109,564083,426214,2,2,11458
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,110,552125,426214,2,2,6750
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,111,555291,426214,2,2,11958
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,112,564500,426214,2,2,708
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,113,719083,426214,2,2,41041
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,114,562333,426214,2,2,10499
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,115,556709,426214,2,2,3334
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,116,555916,426214,2,2,4207
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,117,567125,426214,2,2,8041
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,118,565583,426214,2,2,6083
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,119,560042,426214,2,2,7959
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,120,558750,426214,2,2,5625
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,121,566959,426214,2,2,5918
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,122,557209,426214,2,2,4709
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,123,606042,426214,2,2,8542
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,124,555292,426214,2,2,7500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,125,560917,426214,2,2,6834
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,126,558708,426214,2,2,8541
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,127,598334,426214,2,2,36917
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,128,557833,426214,2,2,6625
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,129,569292,426214,2,2,12292
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,130,556708,426214,2,2,12250
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,131,572333,426214,2,2,2041
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,132,569750,426214,2,2,9792
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,133,574083,426214,2,2,14792
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,134,550833,426214,2,2,41
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,135,558541,426214,2,2,3291
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,136,560250,426214,2,2,7750
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,137,558417,426214,2,2,42
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,138,561500,426214,2,2,917
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,139,566834,426214,2,2,11376
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,140,549042,426214,2,2,42
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,141,552458,426214,2,2,4125
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,142,553458,426214,2,2,4291
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,143,559083,426214,2,2,10125
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,144,560209,426214,2,2,19709
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,145,561709,426214,2,2,7918
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,146,562084,426214,2,2,1751
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,147,561791,426214,2,2,5749
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,148,569250,426214,2,2,8292
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,149,566333,426214,2,2,15791
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,150,557041,426214,2,2,3500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,151,566458,426214,2,2,21041
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,152,554291,426214,2,2,4874
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,153,560334,426214,2,2,9001
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,154,548791,426214,2,2,7541
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,155,552750,426214,2,2,3916
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,156,564250,426214,2,2,11916
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,157,561125,426214,2,2,2250
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,158,562834,426214,2,2,6667
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,159,553500,426214,2,2,3917
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,160,559708,426214,2,2,5125
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,161,564500,426214,2,2,10750
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,162,551625,426214,2,2,2042
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,163,559417,426214,2,2,11584
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,164,563708,426214,2,2,7458
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,165,556375,426214,2,2,3417
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,166,560917,426214,2,2,16542
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,167,572000,426214,2,2,13500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,168,551417,426214,2,2,167
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,169,561584,426214,2,2,10709
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,170,560792,426214,2,2,7126
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,171,564292,426214,2,2,4500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,172,562125,426214,2,2,9917
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,173,561542,426214,2,2,5292
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,174,559084,426214,2,2,3334
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,175,555792,426214,2,2,3709
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,176,560750,426214,2,2,6000
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,177,563000,426214,2,2,8542
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,178,555292,426214,2,2,2667
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,179,568666,426214,2,2,4750
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,180,567500,426214,2,2,13584
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,181,561750,426214,2,2,8625
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,182,559125,426214,2,2,5417
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,183,555209,426214,2,2,1917
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,184,556833,426214,2,2,5791
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,185,630875,426214,2,2,2125
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,186,561709,426214,2,2,5293
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,187,559584,426214,2,2,7459
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,188,550417,426214,2,2,2625
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,189,566750,426214,2,2,12667
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,190,551208,426214,2,2,4166
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,191,551166,426214,2,2,1582
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,192,556209,426214,2,2,501
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,193,574584,426214,2,2,1750
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,194,551125,426214,2,2,8500
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,195,564666,426214,2,2,4291
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,196,561667,426214,2,2,7708
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,197,565500,426214,2,2,8250
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,198,554833,426214,2,2,2041
ring,2,65536,200000.0,0.4,0.0,1.0,31,0,199,562875,426214,2,2,10583
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,0,567875,226214,1,2,4209
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,1,569500,226214,1,2,7042
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,2,561500,226214,1,2,2208
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,3,561666,226214,1,2,2332
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,4,566250,226214,1,2,83
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,5,567750,226214,1,2,3208
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,6,570500,226214,1,2,2542
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,7,570500,226214,1,2,6416
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,8,571666,226214,1,2,4708
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,9,566875,226214,1,2,459
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,10,576334,226214,1,2,4709
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,11,561250,226214,1,2,3833
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,12,592208,226214,1,2,41958
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,13,569667,226214,1,2,16376
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,14,570542,226214,1,2,500
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,15,566708,226214,1,2,1166
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,16,568834,226214,1,2,2417
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,17,570291,226214,1,2,2874
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,18,563167,226214,1,2,84
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,19,568417,226214,1,2,625
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,20,565416,226214,1,2,3666
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,21,574834,226214,1,2,7251
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,22,555833,226214,1,2,2666
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,23,558875,226214,1,2,125
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,24,558542,226214,1,2,459
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,25,575542,226214,1,2,7501
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,26,567292,226214,1,2,3084
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,27,565709,226214,1,2,376
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,28,638708,226214,1,2,70958
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,29,572834,226214,1,2,1000
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,30,566750,226214,1,2,166
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,31,560625,226214,1,2,1125
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,32,572042,226214,1,2,11875
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,33,569500,226214,1,2,15750
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,34,568417,226214,1,2,1667
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,35,563791,226214,1,2,416
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,36,574416,226214,1,2,10916
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,37,559708,226214,1,2,0
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,38,565333,226214,1,2,1708
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,39,557417,226214,1,2,12667
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,40,558500,226214,1,2,2917
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,41,566000,226214,1,2,1125
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,42,572917,226214,1,2,4709
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,43,571583,226214,1,2,2291
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,44,575625,226214,1,2,3084
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,45,571667,226214,1,2,4375
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,46,566083,226214,1,2,83
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,47,567041,226214,1,2,3416
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,48,569667,226214,1,2,4000
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,49,571375,226214,1,2,8500
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,50,564709,226214,1,2,7917
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,51,573667,226214,1,2,3251
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,52,574625,226214,1,2,4875
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,53,569500,226214,1,2,5042
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,54,566250,226214,1,2,41
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,55,565208,226214,1,2,4500
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,56,573500,226214,1,2,3208
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,57,556583,226214,1,2,4124
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,58,568041,226214,1,2,2624
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,59,566333,226214,1,2,1750
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,60,564584,226214,1,2,959
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,61,565667,226214,1,2,3834
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,62,560750,226214,1,2,4916
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,63,554167,226214,1,2,4625
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,64,560750,226214,1,2,4042
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,65,565792,226214,1,2,833
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,66,563458,226214,1,2,125
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,67,568250,226214,1,2,250
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,68,567375,226214,1,2,625
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,69,567333,226214,1,2,208
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,70,653083,226214,1,2,4333
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,71,569583,226214,1,2,833
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,72,564542,226214,1,2,1000
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,73,576792,226214,1,2,2126
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,74,566333,226214,1,2,3583
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,75,566041,226214,1,2,1874
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,76,566041,226214,1,2,1708
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,77,570000,226214,1,2,42
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,78,563584,226214,1,2,84
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,79,562916,226214,1,2,249
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,80,557458,226214,1,2,4375
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,81,565250,226214,1,2,1250
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,82,616666,226214,1,2,28333
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,83,577500,226214,1,2,8250
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,84,570583,226214,1,2,25583
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,85,570666,226214,1,2,708
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,86,559584,226214,1,2,584
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,87,563625,226214,1,2,583
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,88,636250,226214,1,2,2042
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,89,568000,226214,1,2,5917
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,90,560209,226214,1,2,417
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,91,575166,226214,1,2,8333
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,92,569333,226214,1,2,417
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,93,568666,226214,1,2,82
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,94,570334,226214,1,2,709
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,95,557125,226214,1,2,875
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,96,564833,226214,1,2,4416
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,97,560166,226214,1,2,957
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,98,595458,226214,1,2,20666
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,99,562167,226214,1,2,250
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,100,568500,226214,1,2,4916
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,101,569750,226214,1,2,7083
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,102,561792,226214,1,2,4208
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,103,566250,226214,1,2,83
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,104,607875,226214,1,2,2375
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,105,581459,226214,1,2,17626
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,106,570750,226214,1,2,3333
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,107,568250,226214,1,2,1583
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,108,584333,226214,1,2,9208
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,109,564583,226214,1,2,1166
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,110,561333,226214,1,2,2583
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,111,561208,226214,1,2,4708
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,112,562834,226214,1,2,1501
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,113,564000,226214,1,2,417
ps,2,65536,200000.0,0.4,0.0,1.0,31,0,114,564459,226214,1,2,459
